,출제연도,출제월,과목,지문번호,문제번호,한자
854,2023,11,국어,2,4,科
855,2023,11,국어,2,4,學
856,2023,11,국어,2,4,關
857,2023,11,국어,2,4,心
858,2023,11,국어,2,4,朝
859,2023,11,국어,2,4,鮮
860,2023,11,국어,2,4,後
861,2023,11,국어,2,4,期
862,2023,11,국어,2,4,實
863,2023,11,국어,2,4,學
864,2023,11,국어,2,4,者
865,2023,11,국어,2,4,編
866,2023,11,국어,2,4,纂
867,2023,11,국어,2,4,類
868,2023,11,국어,2,4,書
869,2023,11,국어,2,4,朱
870,2023,11,국어,2,4,子
871,2023,11,국어,2,4,學
872,2023,11,국어,2,4,觀
873,2023,11,국어,2,4,念
874,2023,11,국어,2,4,的
875,2023,11,국어,2,4,思
876,2023,11,국어,2,4,惟
877,2023,11,국어,2,4,局
878,2023,11,국어,2,4,限
879,2023,11,국어,2,4,新
880,2023,11,국어,2,4,知
881,2023,11,국어,2,4,識
882,2023,11,국어,2,4,蓄
883,2023,11,국어,2,4,積
884,2023,11,국어,2,4,擴
885,2023,11,국어,2,4,散
886,2023,11,국어,2,4,促
887,2023,11,국어,2,4,進
888,2023,11,국어,2,4,知
889,2023,11,국어,2,4,識
890,2023,11,국어,2,4,歷
891,2023,11,국어,2,4,史
892,2023,11,국어,2,4,意
893,2023,11,국어,2,4,味
894,2023,11,국어,2,4,耶
895,2023,11,국어,2,4,穌
896,2023,11,국어,2,4,會
897,2023,11,국어,2,4,宣
898,2023,11,국어,2,4,敎
899,2023,11,국어,2,4,師
900,2023,11,국어,2,4,中
901,2023,11,국어,2,4,國
902,2023,11,국어,2,4,紹
903,2023,11,국어,2,4,介
904,2023,11,국어,2,4,西
905,2023,11,국어,2,4,洋
906,2023,11,국어,2,4,學
907,2023,11,국어,2,4,問
908,2023,11,국어,2,4,西
909,2023,11,국어,2,4,學
910,2023,11,국어,2,4,朝
911,2023,11,국어,2,4,鮮
912,2023,11,국어,2,4,後
913,2023,11,국어,2,4,期
914,2023,11,국어,2,4,類
915,2023,11,국어,2,4,書
916,2023,11,국어,2,4,知
917,2023,11,국어,2,4,的
918,2023,11,국어,2,4,資
919,2023,11,국어,2,4,源
920,2023,11,국어,2,4,中
921,2023,11,국어,2,4,活
922,2023,11,국어,2,4,用
923,2023,11,국어,2,4,朝
924,2023,11,국어,2,4,鮮
925,2023,11,국어,2,4,後
926,2023,11,국어,2,4,期
927,2023,11,국어,2,4,實
928,2023,11,국어,2,4,學
929,2023,11,국어,2,4,者
930,2023,11,국어,2,4,李
931,2023,11,국어,2,4,睟
932,2023,11,국어,2,4,光
933,2023,11,국어,2,4,李
934,2023,11,국어,2,4,瀷
935,2023,11,국어,2,4,李
936,2023,11,국어,2,4,圭
937,2023,11,국어,2,4,景
938,2023,11,국어,2,4,等
939,2023,11,국어,2,4,編
940,2023,11,국어,2,4,纂
941,2023,11,국어,2,4,百
942,2023,11,국어,2,4,科
943,2023,11,국어,2,4,全
944,2023,11,국어,2,4,書
945,2023,11,국어,2,4,式
946,2023,11,국어,2,4,類
947,2023,11,국어,2,4,書
948,2023,11,국어,2,4,朱
949,2023,11,국어,2,4,子
950,2023,11,국어,2,4,學
951,2023,11,국어,2,4,知
952,2023,11,국어,2,4,的
953,2023,11,국어,2,4,領
954,2023,11,국어,2,4,域
955,2023,11,국어,2,4,內
956,2023,11,국어,2,4,西
957,2023,11,국어,2,4,學
958,2023,11,국어,2,4,知
959,2023,11,국어,2,4,識
960,2023,11,국어,2,4,受
961,2023,11,국어,2,4,容
962,2023,11,국어,2,4,代
963,2023,11,국어,2,4,表
964,2023,11,국어,2,4,事
965,2023,11,국어,2,4,例
966,2023,11,국어,2,4,世
967,2023,11,국어,2,4,紀
968,2023,11,국어,2,4,李
969,2023,11,국어,2,4,睟
970,2023,11,국어,2,4,光
971,2023,11,국어,2,4,朱
972,2023,11,국어,2,4,子
973,2023,11,국어,2,4,學
974,2023,11,국어,2,4,學
975,2023,11,국어,2,4,問
976,2023,11,국어,2,4,對
977,2023,11,국어,2,4,態
978,2023,11,국어,2,4,度
979,2023,11,국어,2,4,朱
980,2023,11,국어,2,4,子
981,2023,11,국어,2,4,學
982,2023,11,국어,2,4,基
983,2023,11,국어,2,4,礎
984,2023,11,국어,2,4,道
985,2023,11,국어,2,4,德
986,2023,11,국어,2,4,關
987,2023,11,국어,2,4,學
988,2023,11,국어,2,4,問
989,2023,11,국어,2,4,經
990,2023,11,국어,2,4,典
991,2023,11,국어,2,4,關
992,2023,11,국어,2,4,學
993,2023,11,국어,2,4,問
994,2023,11,국어,2,4,等
995,2023,11,국어,2,4,主
996,2023,11,국어,2,4,流
997,2023,11,국어,2,4,當
998,2023,11,국어,2,4,時
999,2023,11,국어,2,4,狀
1000,2023,11,국어,2,4,況
1001,2023,11,국어,2,4,芝
1002,2023,11,국어,2,4,峰
1003,2023,11,국어,2,4,類
1004,2023,11,국어,2,4,說
1005,2023,11,국어,2,4,當
1006,2023,11,국어,2,4,代
1007,2023,11,국어,2,4,朝
1008,2023,11,국어,2,4,鮮
1009,2023,11,국어,2,4,知
1010,2023,11,국어,2,4,識
1011,2023,11,국어,2,4,網
1012,2023,11,국어,2,4,羅
1013,2023,11,국어,2,4,項
1014,2023,11,국어,2,4,目
1015,2023,11,국어,2,4,化
1016,2023,11,국어,2,4,見
1017,2023,11,국어,2,4,解
1018,2023,11,국어,2,4,使
1019,2023,11,국어,2,4,臣
1020,2023,11,국어,2,4,一
1021,2023,11,국어,2,4,員
1022,2023,11,국어,2,4,中
1023,2023,11,국어,2,4,國
1024,2023,11,국어,2,4,接
1025,2023,11,국어,2,4,西
1026,2023,11,국어,2,4,洋
1027,2023,11,국어,2,4,關
1028,2023,11,국어,2,4,聯
1029,2023,11,국어,2,4,知
1030,2023,11,국어,2,4,識
1031,2023,11,국어,2,4,客
1032,2023,11,국어,2,4,觀
1033,2023,11,국어,2,4,的
1034,2023,11,국어,2,4,紹
1035,2023,11,국어,2,4,介
1036,2023,11,국어,2,4,對
1037,2023,11,국어,2,4,心
1038,2023,11,국어,2,4,性
1039,2023,11,국어,2,4,修
1040,2023,11,국어,2,4,養
1041,2023,11,국어,2,4,切
1042,2023,11,국어,2,4,實
1043,2023,11,국어,2,4,朱
1044,2023,11,국어,2,4,子
1045,2023,11,국어,2,4,學
1046,2023,11,국어,2,4,純
1047,2023,11,국어,2,4,粹
1048,2023,11,국어,2,4,一
1049,2023,11,국어,2,4,部
1050,2023,11,국어,2,4,朱
1051,2023,11,국어,2,4,子
1052,2023,11,국어,2,4,學
1053,2023,11,국어,2,4,者
1054,2023,11,국어,2,4,批
1055,2023,11,국어,2,4,判
1056,2023,11,국어,2,4,紹
1057,2023,11,국어,2,4,介
1058,2023,11,국어,2,4,西
1059,2023,11,국어,2,4,洋
1060,2023,11,국어,2,4,關
1061,2023,11,국어,2,4,聯
1062,2023,11,국어,2,4,知
1063,2023,11,국어,2,4,識
1064,2023,11,국어,2,4,中
1065,2023,11,국어,2,4,國
1066,2023,11,국어,2,4,時
1067,2023,11,국어,2,4,間
1068,2023,11,국어,2,4,差
1069,2023,11,국어,2,4,異
1070,2023,11,국어,2,4,周
1071,2023,11,국어,2,4,邊
1072,2023,11,국어,2,4,世
1073,2023,11,국어,2,4,紀
1074,2023,11,국어,2,4,李
1075,2023,11,국어,2,4,瀷
1076,2023,11,국어,2,4,西
1077,2023,11,국어,2,4,學
1078,2023,11,국어,2,4,知
1079,2023,11,국어,2,4,識
1080,2023,11,국어,2,4,自
1081,2023,11,국어,2,4,體
1082,2023,11,국어,2,4,星
1083,2023,11,국어,2,4,湖
1084,2023,11,국어,2,4,僿
1085,2023,11,국어,2,4,說
1086,2023,11,국어,2,4,表
1087,2023,11,국어,2,4,題
1088,2023,11,국어,2,4,語
1089,2023,11,국어,2,4,旣
1090,2023,11,국어,2,4,存
1091,2023,11,국어,2,4,學
1092,2023,11,국어,2,4,說
1093,2023,11,국어,2,4,正
1094,2023,11,국어,2,4,當
1095,2023,11,국어,2,4,化
1096,2023,11,국어,2,4,排
1097,2023,11,국어,2,4,除
1098,2023,11,국어,2,4,根
1099,2023,11,국어,2,4,據
1100,2023,11,국어,2,4,西
1101,2023,11,국어,2,4,學
1102,2023,11,국어,2,4,受
1103,2023,11,국어,2,4,容
1104,2023,11,국어,2,4,等
1105,2023,11,국어,2,4,西
1106,2023,11,국어,2,4,學
1107,2023,11,국어,2,4,知
1108,2023,11,국어,2,4,的
1109,2023,11,국어,2,4,資
1110,2023,11,국어,2,4,源
1111,2023,11,국어,2,4,活
1112,2023,11,국어,2,4,用
1113,2023,11,국어,2,4,特
1114,2023,11,국어,2,4,西
1115,2023,11,국어,2,4,學
1116,2023,11,국어,2,4,細
1117,2023,11,국어,2,4,部
1118,2023,11,국어,2,4,內
1119,2023,11,국어,2,4,容
1120,2023,11,국어,2,4,分
1121,2023,11,국어,2,4,野
1122,2023,11,국어,2,4,擴
1123,2023,11,국어,2,4,大
1124,2023,11,국어,2,4,相
1125,2023,11,국어,2,4,互
1126,2023,11,국어,2,4,參
1127,2023,11,국어,2,4,照
1128,2023,11,국어,2,4,方
1129,2023,11,국어,2,4,式
1130,2023,11,국어,2,4,知
1131,2023,11,국어,2,4,識
1132,2023,11,국어,2,4,深
1133,2023,11,국어,2,4,化
1134,2023,11,국어,2,4,擴
1135,2023,11,국어,2,4,張
1136,2023,11,국어,2,4,紹
1137,2023,11,국어,2,4,介
1138,2023,11,국어,2,4,西
1139,2023,11,국어,2,4,學
1140,2023,11,국어,2,4,解
1141,2023,11,국어,2,4,剖
1142,2023,11,국어,2,4,學
1143,2023,11,국어,2,4,生
1144,2023,11,국어,2,4,理
1145,2023,11,국어,2,4,學
1146,2023,11,국어,2,4,自
1147,2023,11,국어,2,4,體
1148,2023,11,국어,2,4,受
1149,2023,11,국어,2,4,容
1150,2023,11,국어,2,4,朱
1151,2023,11,국어,2,4,子
1152,2023,11,국어,2,4,學
1153,2023,11,국어,2,4,心
1154,2023,11,국어,2,4,性
1155,2023,11,국어,2,4,論
1156,2023,11,국어,2,4,下
1157,2023,11,국어,2,4,位
1158,2023,11,국어,2,4,理
1159,2023,11,국어,2,4,論
1160,2023,11,국어,2,4,再
1161,2023,11,국어,2,4,分
1162,2023,11,국어,2,4,類
1163,2023,11,국어,2,4,等
1164,2023,11,국어,2,4,知
1165,2023,11,국어,2,4,識
1166,2023,11,국어,2,4,範
1167,2023,11,국어,2,4,疇
1168,2023,11,국어,2,4,受
1169,2023,11,국어,2,4,容
1170,2023,11,국어,2,4,西
1171,2023,11,국어,2,4,學
1172,2023,11,국어,2,4,數
1173,2023,11,국어,2,4,學
1174,2023,11,국어,2,4,朱
1175,2023,11,국어,2,4,子
1176,2023,11,국어,2,4,學
1177,2023,11,국어,2,4,知
1178,2023,11,국어,2,4,識
1179,2023,11,국어,2,4,領
1180,2023,11,국어,2,4,域
1181,2023,11,국어,2,4,再
1182,2023,11,국어,2,4,構
1183,2023,11,국어,2,4,成
1184,2023,11,국어,2,4,世
1185,2023,11,국어,2,4,紀
1186,2023,11,국어,2,4,李
1187,2023,11,국어,2,4,圭
1188,2023,11,국어,2,4,景
1189,2023,11,국어,2,4,五
1190,2023,11,국어,2,4,洲
1191,2023,11,국어,2,4,衍
1192,2023,11,국어,2,4,文
1193,2023,11,국어,2,4,長
1194,2023,11,국어,2,4,箋
1195,2023,11,국어,2,4,散
1196,2023,11,국어,2,4,稿
1197,2023,11,국어,2,4,編
1198,2023,11,국어,2,4,纂
1199,2023,11,국어,2,4,西
1200,2023,11,국어,2,4,學
1201,2023,11,국어,2,4,積
1202,2023,11,국어,2,4,極
1203,2023,11,국어,2,4,活
1204,2023,11,국어,2,4,用
1205,2023,11,국어,2,4,星
1206,2023,11,국어,2,4,湖
1207,2023,11,국어,2,4,僿
1208,2023,11,국어,2,4,說
1209,2023,11,국어,2,4,分
1210,2023,11,국어,2,4,類
1211,2023,11,국어,2,4,體
1212,2023,11,국어,2,4,系
1213,2023,11,국어,2,4,適
1214,2023,11,국어,2,4,用
1215,2023,11,국어,2,4,李
1216,2023,11,국어,2,4,瀷
1217,2023,11,국어,2,4,西
1218,2023,11,국어,2,4,學
1219,2023,11,국어,2,4,天
1220,2023,11,국어,2,4,文
1221,2023,11,국어,2,4,學
1222,2023,11,국어,2,4,宇
1223,2023,11,국어,2,4,宙
1224,2023,11,국어,2,4,論
1225,2023,11,국어,2,4,等
1226,2023,11,국어,2,4,內
1227,2023,11,국어,2,4,容
1228,2023,11,국어,2,4,收
1229,2023,11,국어,2,4,錄
1230,2023,11,국어,2,4,主
1231,2023,11,국어,2,4,類
1232,2023,11,국어,2,4,書
1233,2023,11,국어,2,4,知
1234,2023,11,국어,2,4,的
1235,2023,11,국어,2,4,資
1236,2023,11,국어,2,4,源
1237,2023,11,국어,2,4,活
1238,2023,11,국어,2,4,用
1239,2023,11,국어,2,4,中
1240,2023,11,국어,2,4,國
1241,2023,11,국어,2,4,西
1242,2023,11,국어,2,4,學
1243,2023,11,국어,2,4,硏
1244,2023,11,국어,2,4,究
1245,2023,11,국어,2,4,書
1246,2023,11,국어,2,4,西
1247,2023,11,국어,2,4,學
1248,2023,11,국어,2,4,消
1249,2023,11,국어,2,4,化
1250,2023,11,국어,2,4,中
1251,2023,11,국어,2,4,國
1252,2023,11,국어,2,4,學
1253,2023,11,국어,2,4,問
1254,2023,11,국어,2,4,折
1255,2023,11,국어,2,4,衷
1256,2023,11,국어,2,4,西
1257,2023,11,국어,2,4,學
1258,2023,11,국어,2,4,進
1259,2023,11,국어,2,4,步
1260,2023,11,국어,2,4,性
1261,2023,11,국어,2,4,土
1262,2023,11,국어,2,4,臺
1263,2023,11,국어,2,4,中
1264,2023,11,국어,2,4,國
1265,2023,11,국어,2,4,西
1266,2023,11,국어,2,4,學
1267,2023,11,국어,2,4,中
1268,2023,11,국어,2,4,國
1269,2023,11,국어,2,4,原
1270,2023,11,국어,2,4,流
1271,2023,11,국어,2,4,說
1272,2023,11,국어,2,4,反
1273,2023,11,국어,2,4,映
1274,2023,11,국어,2,4,李
1275,2023,11,국어,2,4,圭
1276,2023,11,국어,2,4,景
1277,2023,11,국어,2,4,冊
1278,2023,11,국어,2,4,中
1279,2023,11,국어,2,4,國
1280,2023,11,국어,2,4,化
1281,2023,11,국어,2,4,西
1282,2023,11,국어,2,4,學
1283,2023,11,국어,2,4,知
1284,2023,11,국어,2,4,識
1285,2023,11,국어,2,4,西
1286,2023,11,국어,2,4,學
1287,2023,11,국어,2,4,中
1288,2023,11,국어,2,4,國
1289,2023,11,국어,2,4,原
1290,2023,11,국어,2,4,流
1291,2023,11,국어,2,4,說
1292,2023,11,국어,2,4,文
1293,2023,11,국어,2,4,明
1294,2023,11,국어,2,4,尺
1295,2023,11,국어,2,4,度
1296,2023,11,국어,2,4,旣
1297,2023,11,국어,2,4,存
1298,2023,11,국어,2,4,中
1299,2023,11,국어,2,4,華
1300,2023,11,국어,2,4,觀
1301,2023,11,국어,2,4,念
1302,2023,11,국어,2,4,脫
1303,2023,11,국어,2,4,皮
1304,2023,11,국어,2,4,西
1305,2023,11,국어,2,4,學
1306,2023,11,국어,2,4,受
1307,2023,11,국어,2,4,容
1308,2023,11,국어,2,4,異
1309,2023,11,국어,2,4,質
1310,2023,11,국어,2,4,感
1311,2023,11,국어,2,4,負
1312,2023,11,국어,2,4,擔
1313,2023,11,국어,2,4,感
1314,2023,11,국어,2,4,自
1315,2023,11,국어,2,4,由
1316,2023,11,국어,2,4,李
1317,2023,11,국어,2,4,圭
1318,2023,11,국어,2,4,景
1319,2023,11,국어,2,4,中
1320,2023,11,국어,2,4,國
1321,2023,11,국어,2,4,西
1322,2023,11,국어,2,4,硏
1323,2023,11,국어,2,4,究
1324,2023,11,국어,2,4,書
1325,2023,11,국어,2,4,活
1326,2023,11,국어,2,4,用
1327,2023,11,국어,2,4,媒
1328,2023,11,국어,2,4,介
1329,2023,11,국어,2,4,的
1330,2023,11,국어,2,4,方
1331,2023,11,국어,2,4,式
1332,2023,11,국어,2,4,西
1333,2023,11,국어,2,4,學
1334,2023,11,국어,2,4,受
1335,2023,11,국어,2,4,容
1336,2023,11,국어,3,4,對
1337,2023,11,국어,3,4,說
1338,2023,11,국어,3,4,明
1339,2023,11,국어,3,4,適
1340,2023,11,국어,3,4,切
1341,2023,11,국어,3,4,類
1342,2023,11,국어,3,4,書
1343,2023,11,국어,3,4,類
1344,2023,11,국어,3,4,型
1345,2023,11,국어,3,4,分
1346,2023,11,국어,3,4,類
1347,2023,11,국어,3,4,類
1348,2023,11,국어,3,4,書
1349,2023,11,국어,3,4,分
1350,2023,11,국어,3,4,類
1351,2023,11,국어,3,4,基
1352,2023,11,국어,3,4,準
1353,2023,11,국어,3,4,適
1354,2023,11,국어,3,4,切
1355,2023,11,국어,3,4,性
1356,2023,11,국어,3,4,與
1357,2023,11,국어,3,4,否
1358,2023,11,국어,3,4,評
1359,2023,11,국어,3,4,價
1360,2023,11,국어,3,4,類
1361,2023,11,국어,3,4,書
1362,2023,11,국어,3,4,槪
1363,2023,11,국어,3,4,念
1364,2023,11,국어,3,4,有
1365,2023,11,국어,3,4,用
1366,2023,11,국어,3,4,性
1367,2023,11,국어,3,4,紹
1368,2023,11,국어,3,4,介
1369,2023,11,국어,3,4,國
1370,2023,11,국어,3,4,家
1371,2023,11,국어,3,4,別
1372,2023,11,국어,3,4,類
1373,2023,11,국어,3,4,書
1374,2023,11,국어,3,4,變
1375,2023,11,국어,3,4,遷
1376,2023,11,국어,3,4,過
1377,2023,11,국어,3,4,程
1378,2023,11,국어,3,4,說
1379,2023,11,국어,3,4,明
1380,2023,11,국어,3,4,類
1381,2023,11,국어,3,4,書
1382,2023,11,국어,3,4,起
1383,2023,11,국어,3,4,源
1384,2023,11,국어,3,4,對
1385,2023,11,국어,3,4,多
1386,2023,11,국어,3,4,樣
1387,2023,11,국어,3,4,學
1388,2023,11,국어,3,4,說
1389,2023,11,국어,3,4,檢
1390,2023,11,국어,3,4,討
1391,2023,11,국어,3,4,類
1392,2023,11,국어,3,4,書
1393,2023,11,국어,3,4,編
1394,2023,11,국어,3,4,纂
1395,2023,11,국어,3,4,者
1396,2023,11,국어,3,4,間
1397,2023,11,국어,3,4,見
1398,2023,11,국어,3,4,解
1399,2023,11,국어,3,4,差
1400,2023,11,국어,3,4,異
1401,2023,11,국어,3,4,分
1402,2023,11,국어,3,4,析
1403,2023,11,국어,3,4,類
1404,2023,11,국어,3,4,書
1405,2023,11,국어,3,4,特
1406,2023,11,국어,3,4,性
1407,2023,11,국어,3,4,意
1408,2023,11,국어,3,4,義
1409,2023,11,국어,3,4,說
1410,2023,11,국어,3,4,明
1411,2023,11,국어,3,4,類
1412,2023,11,국어,3,4,書
1413,2023,11,국어,3,4,編
1414,2023,11,국어,3,4,纂
1415,2023,11,국어,3,4,特
1416,2023,11,국어,3,4,定
1417,2023,11,국어,3,4,學
1418,2023,11,국어,3,4,問
1419,2023,11,국어,3,4,受
1420,2023,11,국어,3,4,容
1421,2023,11,국어,3,4,樣
1422,2023,11,국어,3,4,相
1423,2023,11,국어,3,4,時
1424,2023,11,국어,3,4,期
1425,2023,11,국어,3,4,別
1426,2023,11,국어,3,4,紹
1427,2023,11,국어,3,4,介
1428,2023,11,국어,3,4,類
1429,2023,11,국어,3,4,書
1430,2023,11,국어,3,4,對
1431,2023,11,국어,3,4,評
1432,2023,11,국어,3,4,價
1433,2023,11,국어,3,4,時
1434,2023,11,국어,3,4,代
1435,2023,11,국어,3,4,別
1436,2023,11,국어,3,4,原
1437,2023,11,국어,3,4,因
1438,2023,11,국어,3,4,分
1439,2023,11,국어,3,4,析
1440,2023,11,국어,3,4,歷
1441,2023,11,국어,3,4,史
1442,2023,11,국어,3,4,的
1443,2023,11,국어,3,4,代
1444,2023,11,국어,3,4,表
1445,2023,11,국어,3,4,的
1446,2023,11,국어,3,4,類
1447,2023,11,국어,3,4,書
1448,2023,11,국어,3,4,特
1449,2023,11,국어,3,4,徵
1450,2023,11,국어,3,4,提
1451,2023,11,국어,3,4,示
1452,2023,11,국어,3,5,對
1453,2023,11,국어,3,5,理
1454,2023,11,국어,3,5,解
1455,2023,11,국어,3,5,適
1456,2023,11,국어,3,5,切
1457,2023,11,국어,3,5,朝
1458,2023,11,국어,3,5,鮮
1459,2023,11,국어,3,5,編
1460,2023,11,국어,3,5,纂
1461,2023,11,국어,3,5,者
1462,2023,11,국어,3,5,未
1463,2023,11,국어,3,5,詳
1464,2023,11,국어,3,5,類
1465,2023,11,국어,3,5,書
1466,2023,11,국어,3,5,編
1467,2023,11,국어,3,5,纂
1468,2023,11,국어,3,5,者
1469,2023,11,국어,3,5,個
1470,2023,11,국어,3,5,人
1471,2023,11,국어,3,5,的
1472,2023,11,국어,3,5,目
1473,2023,11,국어,3,5,的
1474,2023,11,국어,3,5,類
1475,2023,11,국어,3,5,書
1476,2023,11,국어,3,5,活
1477,2023,11,국어,3,5,用
1478,2023,11,국어,3,5,朝
1479,2023,11,국어,3,5,鮮
1480,2023,11,국어,3,5,詩
1481,2023,11,국어,3,5,文
1482,2023,11,국어,3,5,創
1483,2023,11,국어,3,5,作
1484,2023,11,국어,3,5,科
1485,2023,11,국어,3,5,擧
1486,2023,11,국어,3,5,試
1487,2023,11,국어,3,5,驗
1488,2023,11,국어,3,5,等
1489,2023,11,국어,3,5,必
1490,2023,11,국어,3,5,要
1491,2023,11,국어,3,5,內
1492,2023,11,국어,3,5,容
1493,2023,11,국어,3,5,類
1494,2023,11,국어,3,5,書
1495,2023,11,국어,3,5,編
1496,2023,11,국어,3,5,纂
1497,2023,11,국어,3,5,境
1498,2023,11,국어,3,5,遇
1499,2023,11,국어,3,5,朝
1500,2023,11,국어,3,5,鮮
1501,2023,11,국어,3,5,中
1502,2023,11,국어,3,5,國
1503,2023,11,국어,3,5,編
1504,2023,11,국어,3,5,纂
1505,2023,11,국어,3,5,方
1506,2023,11,국어,3,5,式
1507,2023,11,국어,3,5,國
1508,2023,11,국어,3,5,家
1509,2023,11,국어,3,5,個
1510,2023,11,국어,3,5,人
1511,2023,11,국어,3,5,類
1512,2023,11,국어,3,5,書
1513,2023,11,국어,3,5,編
1514,2023,11,국어,3,5,纂
1515,2023,11,국어,3,5,中
1516,2023,11,국어,3,5,國
1517,2023,11,국어,3,5,學
1518,2023,11,국어,3,5,者
1519,2023,11,국어,3,5,動
1520,2023,11,국어,3,5,員
1521,2023,11,국어,3,5,大
1522,2023,11,국어,3,5,規
1523,2023,11,국어,3,5,模
1524,2023,11,국어,3,5,編
1525,2023,11,국어,3,5,纂
1526,2023,11,국어,3,5,類
1527,2023,11,국어,3,5,書
1528,2023,11,국어,3,5,王
1529,2023,11,국어,3,5,朝
1530,2023,11,국어,3,5,威
1531,2023,11,국어,3,5,嚴
1532,2023,11,국어,3,5,中
1533,2023,11,국어,3,5,國
1534,2023,11,국어,3,5,主
1535,2023,11,국어,3,5,書
1536,2023,11,국어,3,5,籍
1537,2023,11,국어,3,5,拔
1538,2023,11,국어,3,5,萃
1539,2023,11,국어,3,5,內
1540,2023,11,국어,3,5,容
1541,2023,11,국어,3,5,比
1542,2023,11,국어,3,5,較
1543,2023,11,국어,3,5,解
1544,2023,11,국어,3,5,釋
1545,2023,11,국어,3,5,類
1546,2023,11,국어,3,5,書
1547,2023,11,국어,3,5,編
1548,2023,11,국어,3,5,纂
1549,2023,11,국어,3,6,對
1550,2023,11,국어,3,6,理
1551,2023,11,국어,3,6,解
1552,2023,11,국어,3,6,對
1553,2023,11,국어,3,6,把
1554,2023,11,국어,3,6,握
1555,2023,11,국어,3,6,內
1556,2023,11,국어,3,6,容
1557,2023,11,국어,3,6,適
1558,2023,11,국어,3,6,切
1559,2023,11,국어,3,6,知
1560,2023,11,국어,3,6,識
1561,2023,11,국어,3,6,提
1562,2023,11,국어,3,6,供
1563,2023,11,국어,3,6,編
1564,2023,11,국어,3,6,纂
1565,2023,11,국어,3,6,意
1566,2023,11,국어,3,6,圖
1567,2023,11,국어,3,6,知
1568,2023,11,국어,3,6,識
1569,2023,11,국어,3,6,深
1570,2023,11,국어,3,6,化
1571,2023,11,국어,3,6,擴
1572,2023,11,국어,3,6,張
1573,2023,11,국어,3,6,紹
1574,2023,11,국어,3,6,介
1575,2023,11,국어,3,6,知
1576,2023,11,국어,3,6,識
1577,2023,11,국어,3,6,再
1578,2023,11,국어,3,6,分
1579,2023,11,국어,3,6,類
1580,2023,11,국어,3,6,範
1581,2023,11,국어,3,6,疇
1582,2023,11,국어,3,6,化
1583,2023,11,국어,3,6,方
1584,2023,11,국어,3,6,式
1585,2023,11,국어,3,6,解
1586,2023,11,국어,3,6,剖
1587,2023,11,국어,3,6,學
1588,2023,11,국어,3,6,生
1589,2023,11,국어,3,6,理
1590,2023,11,국어,3,6,學
1591,2023,11,국어,3,6,朱
1592,2023,11,국어,3,6,子
1593,2023,11,국어,3,6,學
1594,2023,11,국어,3,6,心
1595,2023,11,국어,3,6,性
1596,2023,11,국어,3,6,論
1597,2023,11,국어,3,6,下
1598,2023,11,국어,3,6,位
1599,2023,11,국어,3,6,理
1600,2023,11,국어,3,6,論
1601,2023,11,국어,3,6,受
1602,2023,11,국어,3,6,容
1603,2023,11,국어,3,6,評
1604,2023,11,국어,3,6,價
1605,2023,11,국어,3,6,著
1606,2023,11,국어,3,6,述
1607,2023,11,국어,3,6,性
1608,2023,11,국어,3,6,格
1609,2023,11,국어,3,6,中
1610,2023,11,국어,3,6,國
1611,2023,11,국어,3,6,學
1612,2023,11,국어,3,6,問
1613,2023,11,국어,3,6,進
1614,2023,11,국어,3,6,步
1615,2023,11,국어,3,6,性
1616,2023,11,국어,3,6,確
1617,2023,11,국어,3,6,認
1618,2023,11,국어,3,6,西
1619,2023,11,국어,3,6,學
1620,2023,11,국어,3,6,活
1621,2023,11,국어,3,6,用
1622,2023,11,국어,3,6,事
1623,2023,11,국어,3,6,實
1624,2023,11,국어,3,6,探
1625,2023,11,국어,3,6,究
1626,2023,11,국어,3,6,重
1627,2023,11,국어,3,6,視
1628,2023,11,국어,3,6,自
1629,2023,11,국어,3,6,然
1630,2023,11,국어,3,6,科
1631,2023,11,국어,3,6,學
1632,2023,11,국어,3,6,對
1633,2023,11,국어,3,6,關
1634,2023,11,국어,3,6,心
1635,2023,11,국어,3,6,天
1636,2023,11,국어,3,6,文
1637,2023,11,국어,3,6,學
1638,2023,11,국어,3,6,宇
1639,2023,11,국어,3,6,宙
1640,2023,11,국어,3,6,論
1641,2023,11,국어,3,6,內
1642,2023,11,국어,3,6,容
1643,2023,11,국어,3,6,收
1644,2023,11,국어,3,6,錄
